office,funding_year,account,start_page,label,check_page,expected,actual,status,basis
SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,2026,SERGEANT AT ARMS AND DOORKEEPER,396,OTHER CONTRACTUAL SERVICES,425,11927374.36,11927374.36,ok,segment
SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,2026,SERGEANT AT ARMS AND DOORKEEPER,396,ACQUISITION OF ASSETS,431,7637008.19,7637008.19,ok,segment
SAA - JOINT AUDIBLE WARNING SYSTEM Funding Year X (NO-YEAR) SERGEANT AT ARMS AND DOORKEEPER,,,432,OTHER CONTRACTUAL SERVICES,432,62067.91,62067.91,ok,segment
SAA - JOINT AUDIBLE WARNING SYSTEM Funding Year X (NO-YEAR) SERGEANT AT ARMS AND DOORKEEPER,,,432,ACQUISITION OF ASSETS,432,96393.44,96393.44,ok,segment
SAA - RESIDENTIAL SECURITY SYSTEM PROGRAM Funding Year X (NO-YEAR) SERGEANT AT ARMS AND DOORKEEPER,,,437,OTHER CONTRACTUAL SERVICES,439,830452.37,830452.37,ok,segment
SAA - RESIDENTIAL SECURITY SYSTEM PROGRAM Funding Year X (NO-YEAR) SERGEANT AT ARMS AND DOORKEEPER,,,437,ACQUISITION OF ASSETS,440,583053.28,583053.28,ok,segment
SAA - SENATE HEARING ROOM AUDIOVISUAL EQUIPMENT Funding Year X (NO-YEAR) SERGEANT AT ARMS AND DOORKEEPER,,,441,OTHER CONTRACTUAL SERVICES,441,60359.25,60359.25,ok,segment
SAA - SENATE HEARING ROOM AUDIOVISUAL EQUIPMENT Funding Year X (NO-YEAR) SERGEANT AT ARMS AND DOORKEEPER,,,441,ACQUISITION OF ASSETS,442,666600.46,666600.46,ok,segment
CAUCUS - INTERNATIONAL NARCOTICS CONTROL,2025,CAUCUS ON INTERNATIONAL NARCOTICS CONTROL,444,ACQUISITION OF ASSETS,444,2251.25,2251.25,ok,segment
CAUCUS - INTERNATIONAL NARCOTICS CONTROL,2026,CAUCUS ON INTERNATIONAL NARCOTICS CONTROL,445,PERSONNEL COMP. FULL-TIME PERMANENT,445,275807.82,275807.82,ok,segment
CAUCUS - INTERNATIONAL NARCOTICS CONTROL,2026,CAUCUS ON INTERNATIONAL NARCOTICS CONTROL,445,NET PAYROLL EXPENSES,445,275807.82,275807.82,ok,block_running_total
CAUCUS - INTERNATIONAL NARCOTICS CONTROL,2026,CAUCUS ON INTERNATIONAL NARCOTICS CONTROL,445,OTHER CONTRACTUAL SERVICES,445,1197.0,1197.0,ok,segment
SENATOR ANGELA ALSOBROOKS,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,446,PERSONNEL BENEFITS,446,1515.31,0.0,no_records,segment
SENATOR ANGELA ALSOBROOKS,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,446,NET PAYROLL EXPENSES,446,1515.31,0.0,no_records,block_running_total
SENATOR ANGELA ALSOBROOKS,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,446,TRAVEL AND TRANSPORTATION OF PERSONS,447,2849.22,2849.22,ok,segment
SENATOR ANGELA ALSOBROOKS,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,446,OTHER CONTRACTUAL SERVICES,447,93.5,93.5,ok,segment
SENATOR ANGELA ALSOBROOKS,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,446,ACQUISITION OF ASSETS,447,48998.11,48998.11,ok,segment
SENATOR ANGELA ALSOBROOKS,2026,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,449,PERSONNEL COMP. FULL-TIME PERMANENT,450,2007843.17,2007843.17,ok,segment
SENATOR ANGELA ALSOBROOKS,2026,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,449,RE-EMPLOYED ANNUITANTS,450,1836.0,0.0,no_records,segment
SENATOR ANGELA ALSOBROOKS,2026,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,449,PERSONNEL BENEFITS,450,5085.71,0.0,no_records,segment
SENATOR ANGELA ALSOBROOKS,2026,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,449,NET PAYROLL EXPENSES,450,2014764.88,2007843.17,fail,block_running_total
SENATOR ANGELA ALSOBROOKS,2026,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,449,TRAVEL AND TRANSPORTATION OF PERSONS,454,13164.17,13164.17,ok,segment
SENATOR ANGELA ALSOBROOKS,2026,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,449,OTHER CONTRACTUAL SERVICES,454,686.5,686.5,ok,segment
SENATOR ANGELA ALSOBROOKS,2026,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,449,ACQUISITION OF ASSETS,454,18236.99,18236.99,ok,segment
INTERN COMPENSATION - ALSOBROOKS,2026,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,455,PERSONNEL COMP. FULL-TIME PERMANENT,455,36613.21,36613.21,ok,segment
INTERN COMPENSATION - ALSOBROOKS,2026,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,455,NET PAYROLL EXPENSES,455,36613.21,36613.21,ok,block_running_total
SENATOR TAMMY BALDWIN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,462,PERSONNEL BENEFITS,462,2800.85,0.0,no_records,segment
SENATOR TAMMY BALDWIN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,462,NET PAYROLL EXPENSES,462,2800.85,0.0,no_records,block_running_total
SENATOR TAMMY BALDWIN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,462,TRAVEL AND TRANSPORTATION OF PERSONS,465,24787.18,24787.18,ok,segment
SENATOR TAMMY BALDWIN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,462,OTHER CONTRACTUAL SERVICES,466,5517.0,5517.0,ok,segment
SENATOR TAMMY BALDWIN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,462,ACQUISITION OF ASSETS,466,20065.45,20065.45,ok,segment
SENATOR TAMMY BALDWIN,2026,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,468,PERSONNEL COMP. FULL-TIME PERMANENT,469,2019532.99,2019532.99,ok,segment
SENATOR TAMMY BALDWIN,2026,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,468,PERSONNEL BENEFITS,469,1678.3,0.0,no_records,segment
SENATOR TAMMY BALDWIN,2026,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,468,NET PAYROLL EXPENSES,469,2021211.29,2019532.99,fail,block_running_total
SENATOR TAMMY BALDWIN,2026,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,468,TRAVEL AND TRANSPORTATION OF PERSONS,474,20941.09,20941.09,ok,segment
SENATOR TAMMY BALDWIN,2026,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,468,OTHER CONTRACTUAL SERVICES,474,6857.68,6857.68,ok,segment
SENATOR TAMMY BALDWIN,2026,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,468,ACQUISITION OF ASSETS,475,550.0,550.0,ok,segment
INTERN COMPENSATION - BALDWIN,2026,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,476,PERSONNEL COMP. FULL-TIME PERMANENT,476,18301.78,18301.78,ok,segment
INTERN COMPENSATION - BALDWIN,2026,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,476,NET PAYROLL EXPENSES,476,18301.78,18301.78,ok,block_running_total
SENATOR JIM BANKS,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,478,PERSONNEL BENEFITS,478,191.45,0.0,no_records,segment
SENATOR JIM BANKS,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,478,NET PAYROLL EXPENSES,478,191.45,0.0,no_records,block_running_total
SENATOR JIM BANKS,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,478,TRAVEL AND TRANSPORTATION OF PERSONS,482,15934.16,15934.16,ok,segment
SENATOR JIM BANKS,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,478,OTHER CONTRACTUAL SERVICES,482,144952.21,144952.21,ok,segment
SENATOR JIM BANKS,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,478,ACQUISITION OF ASSETS,483,12758.16,12758.16,ok,segment
SENATOR JIM BANKS,2026,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,485,PERSONNEL COMP. FULL-TIME PERMANENT,486,1968658.43,1968658.43,ok,segment
SENATOR JIM BANKS,2026,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,485,PERSONNEL BENEFITS,486,635.5,0.0,no_records,segment
SENATOR JIM BANKS,2026,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,485,NET PAYROLL EXPENSES,486,1969293.93,1968658.43,fail,block_running_total
SENATOR JIM BANKS,2026,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,485,TRAVEL AND TRANSPORTATION OF PERSONS,503,73932.78,73932.78,ok,segment
SENATOR JIM BANKS,2026,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,485,OTHER CONTRACTUAL SERVICES,504,4690.83,4690.83,ok,segment
SENATOR JIM BANKS,2026,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,485,ACQUISITION OF ASSETS,504,11390.0,11390.0,ok,segment
INTERN COMPENSATION - BANKS,2026,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,505,PERSONNEL COMP. FULL-TIME PERMANENT,505,26998.9,26998.9,ok,segment
INTERN COMPENSATION - BANKS,2026,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,505,NET PAYROLL EXPENSES,505,26998.9,26998.9,ok,block_running_total
SENATOR JOHN BARRASSO,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,509,PERSONNEL BENEFITS,509,1208.04,0.0,no_records,segment
SENATOR JOHN BARRASSO,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,509,NET PAYROLL EXPENSES,509,1208.04,0.0,no_records,block_running_total
SENATOR JOHN BARRASSO,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,509,TRAVEL AND TRANSPORTATION OF PERSONS,513,39270.62,39270.62,ok,segment
SENATOR JOHN BARRASSO,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,509,OTHER CONTRACTUAL SERVICES,513,19273.26,19273.26,ok,segment
SENATOR JOHN BARRASSO,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,509,ACQUISITION OF ASSETS,514,13078.88,13078.88,ok,segment
SENATOR JOHN BARRASSO,2026,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,516,PERSONNEL COMP. FULL-TIME PERMANENT,517,1646439.83,1646439.83,ok,segment
SENATOR JOHN BARRASSO,2026,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,516,PERSONNEL BENEFITS,517,1472.34,0.0,no_records,segment
SENATOR JOHN BARRASSO,2026,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,516,NET PAYROLL EXPENSES,517,1647912.17,1646439.83,fail,block_running_total
SENATOR JOHN BARRASSO,2026,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,516,TRAVEL AND TRANSPORTATION OF PERSONS,520,40255.91,40255.91,ok,segment
SENATOR JOHN BARRASSO,2026,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,516,OTHER CONTRACTUAL SERVICES,520,42515.0,42515.0,ok,segment
SENATOR JOHN BARRASSO,2026,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,516,ACQUISITION OF ASSETS,520,2011.14,2011.14,ok,segment
INTERN COMPENSATION - BARRASSO,2026,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,521,PERSONNEL COMP. FULL-TIME PERMANENT,521,22695.08,22695.08,ok,segment
INTERN COMPENSATION - BARRASSO,2026,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,521,NET PAYROLL EXPENSES,521,22695.08,22695.08,ok,block_running_total
SENATOR MICHAEL BENNET,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,523,OTHER CONTRACTUAL SERVICES,523,160.0,160.0,ok,segment
SENATOR MICHAEL BENNET,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,525,PERSONNEL BENEFITS,525,806.1,0.0,no_records,segment
SENATOR MICHAEL BENNET,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,525,NET PAYROLL EXPENSES,525,806.1,0.0,no_records,block_running_total
SENATOR MICHAEL BENNET,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,525,TRAVEL AND TRANSPORTATION OF PERSONS,529,35160.11,35160.11,ok,segment
SENATOR MICHAEL BENNET,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,525,OTHER CONTRACTUAL SERVICES,529,9596.0,9596.0,ok,segment
SENATOR MICHAEL BENNET,2026,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,531,PERSONNEL COMP. FULL-TIME PERMANENT,532,1900052.97,1900052.97,ok,segment
SENATOR MICHAEL BENNET,2026,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,531,PERSONNEL BENEFITS,532,3586.55,0.0,no_records,segment
SENATOR MICHAEL BENNET,2026,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,531,NET PAYROLL EXPENSES,532,1903639.52,1900052.97,fail,block_running_total
SENATOR MICHAEL BENNET,2026,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,531,TRAVEL AND TRANSPORTATION OF PERSONS,537,33752.09,33752.09,ok,segment
SENATOR MICHAEL BENNET,2026,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,531,OTHER CONTRACTUAL SERVICES,537,5951.0,5951.0,ok,segment
SENATOR MICHAEL BENNET,2026,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,531,ACQUISITION OF ASSETS,537,224.8,224.8,ok,segment
INTERN COMPENSATION - BENNET,2026,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,538,PERSONNEL COMP. FULL-TIME PERMANENT,538,24401.85,24401.85,ok,segment
INTERN COMPENSATION - BENNET,2026,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,538,NET PAYROLL EXPENSES,538,24401.85,24401.85,ok,block_running_total
SENATOR MARSHA BLACKBURN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,542,PERSONNEL BENEFITS,542,545.85,0.0,no_records,segment
SENATOR MARSHA BLACKBURN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,542,NET PAYROLL EXPENSES,542,545.85,0.0,no_records,block_running_total
SENATOR MARSHA BLACKBURN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,542,TRAVEL AND TRANSPORTATION OF PERSONS,548,28294.95,28294.95,ok,segment
SENATOR MARSHA BLACKBURN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,542,OTHER CONTRACTUAL SERVICES,548,161.02,161.02,ok,segment
SENATOR MARSHA BLACKBURN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,542,ACQUISITION OF ASSETS,548,922.63,922.63,ok,segment
SENATOR MARSHA BLACKBURN,2026,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,550,PERSONNEL COMP. FULL-TIME PERMANENT,551,1904854.99,1904854.99,ok,segment
SENATOR MARSHA BLACKBURN,2026,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,550,PERSONNEL BENEFITS,551,1009.8,0.0,no_records,segment
SENATOR MARSHA BLACKBURN,2026,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,550,NET PAYROLL EXPENSES,551,1905864.79,1904854.99,fail,block_running_total
SENATOR MARSHA BLACKBURN,2026,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,550,TRAVEL AND TRANSPORTATION OF PERSONS,567,67497.55,67497.55,ok,segment
SENATOR MARSHA BLACKBURN,2026,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,550,OTHER CONTRACTUAL SERVICES,567,11105.44,11105.44,ok,segment
SENATOR MARSHA BLACKBURN,2026,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,550,ACQUISITION OF ASSETS,567,5187.99,5187.99,ok,segment
INTERN COMPENSATION - BLACKBURN,2026,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,568,PERSONNEL COMP. FULL-TIME PERMANENT,568,20607.74,20607.74,ok,segment
INTERN COMPENSATION - BLACKBURN,2026,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,568,NET PAYROLL EXPENSES,568,20607.74,20607.74,ok,block_running_total
SENATOR RICHARD BLUMENTHAL,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,570,PERSONNEL BENEFITS,570,97.95,0.0,no_records,segment
SENATOR RICHARD BLUMENTHAL,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,570,NET PAYROLL EXPENSES,570,97.95,0.0,no_records,block_running_total
SENATOR RICHARD BLUMENTHAL,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,572,PERSONNEL BENEFITS,572,463.24,0.0,no_records,segment
SENATOR RICHARD BLUMENTHAL,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,572,NET PAYROLL EXPENSES,572,463.24,0.0,no_records,block_running_total
SENATOR RICHARD BLUMENTHAL,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,572,TRAVEL AND TRANSPORTATION OF PERSONS,574,11638.09,11638.09,ok,segment
SENATOR RICHARD BLUMENTHAL,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,572,ACQUISITION OF ASSETS,574,3059.69,3059.69,ok,segment
SENATOR RICHARD BLUMENTHAL,2026,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,576,PERSONNEL COMP. FULL-TIME PERMANENT,577,2011713.16,2011713.16,ok,segment
SENATOR RICHARD BLUMENTHAL,2026,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,576,PERSONNEL BENEFITS,577,2064.13,0.0,no_records,segment
SENATOR RICHARD BLUMENTHAL,2026,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,576,NET PAYROLL EXPENSES,577,2013777.29,2011713.16,fail,block_running_total
SENATOR RICHARD BLUMENTHAL,2026,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,576,TRAVEL AND TRANSPORTATION OF PERSONS,581,16144.98,16144.98,ok,segment
SENATOR RICHARD BLUMENTHAL,2026,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,576,OTHER CONTRACTUAL SERVICES,581,7901.0,7901.0,ok,segment
SENATOR RICHARD BLUMENTHAL,2026,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,576,ACQUISITION OF ASSETS,581,3623.02,3623.02,ok,segment
INTERN COMPENSATION - BLUMENTHAL,2026,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,582,PERSONNEL COMP. FULL-TIME PERMANENT,582,32258.95,32258.95,ok,segment
INTERN COMPENSATION - BLUMENTHAL,2026,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,582,NET PAYROLL EXPENSES,582,32258.95,32258.95,ok,block_running_total
SENATOR LISA BLUNT ROCHESTER,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,584,TRAVEL AND TRANSPORTATION OF PERSONS,586,5873.97,5873.97,ok,segment
SENATOR LISA BLUNT ROCHESTER,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,584,OTHER CONTRACTUAL SERVICES,586,21875.0,21875.0,ok,segment
SENATOR LISA BLUNT ROCHESTER,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,584,ACQUISITION OF ASSETS,586,20730.83,20730.83,ok,segment
SENATOR LISA BLUNT ROCHESTER,2026,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,588,PERSONNEL COMP. FULL-TIME PERMANENT,589,1822698.64,1822698.64,ok,segment
SENATOR LISA BLUNT ROCHESTER,2026,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,588,PERSONNEL BENEFITS,589,4655.1,0.0,no_records,segment
SENATOR LISA BLUNT ROCHESTER,2026,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,588,NET PAYROLL EXPENSES,589,1827353.74,1822698.64,fail,block_running_total
SENATOR LISA BLUNT ROCHESTER,2026,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,588,TRAVEL AND TRANSPORTATION OF PERSONS,594,19146.95,19146.95,ok,segment
SENATOR LISA BLUNT ROCHESTER,2026,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,588,OTHER CONTRACTUAL SERVICES,594,1100.0,1100.0,ok,segment
SENATOR LISA BLUNT ROCHESTER,2026,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,588,ACQUISITION OF ASSETS,594,3413.19,3413.19,ok,segment
INTERN COMPENSATION - BLUNT ROCHESTER,2026,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,595,PERSONNEL COMP. FULL-TIME PERMANENT,595,37375.0,37375.0,ok,segment
INTERN COMPENSATION - BLUNT ROCHESTER,2026,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,595,NET PAYROLL EXPENSES,595,37375.0,37375.0,ok,block_running_total
SENATOR CORY BOOKER,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,597,PERSONNEL BENEFITS,597,3167.5,0.0,no_records,segment
SENATOR CORY BOOKER,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,597,NET PAYROLL EXPENSES,597,3167.5,0.0,no_records,block_running_total
SENATOR CORY BOOKER,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,597,ACQUISITION OF ASSETS,597,112947.52,112947.52,ok,segment
SENATOR CORY BOOKER,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,599,PERSONNEL BENEFITS,599,666.55,0.0,no_records,segment
SENATOR CORY BOOKER,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,599,NET PAYROLL EXPENSES,599,666.55,0.0,no_records,block_running_total
SENATOR CORY BOOKER,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,599,TRAVEL AND TRANSPORTATION OF PERSONS,600,8128.1,8128.1,ok,segment
SENATOR CORY BOOKER,2026,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,602,PERSONNEL COMP. FULL-TIME PERMANENT,603,2210511.76,2210511.76,ok,segment
SENATOR CORY BOOKER,2026,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,602,PERSONNEL BENEFITS,603,3477.8,0.0,no_records,segment
SENATOR CORY BOOKER,2026,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,602,NET PAYROLL EXPENSES,603,2213989.56,2210511.76,fail,block_running_total
SENATOR CORY BOOKER,2026,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,602,TRAVEL AND TRANSPORTATION OF PERSONS,606,8958.55,8958.55,ok,segment
SENATOR CORY BOOKER,2026,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,602,OTHER CONTRACTUAL SERVICES,606,94.99,94.99,ok,segment
SENATOR CORY BOOKER,2026,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,602,ACQUISITION OF ASSETS,606,3218.7,3218.7,ok,segment
INTERN COMPENSATION - BOOKER,2026,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,607,PERSONNEL COMP. FULL-TIME PERMANENT,607,52499.88,52499.88,ok,segment
INTERN COMPENSATION - BOOKER,2026,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,607,NET PAYROLL EXPENSES,607,52499.88,52499.88,ok,block_running_total
SENATOR JOHN BOOZMAN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,611,PERSONNEL BENEFITS,611,1024.57,0.0,no_records,segment
SENATOR JOHN BOOZMAN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,611,NET PAYROLL EXPENSES,611,1024.57,0.0,no_records,block_running_total
SENATOR JOHN BOOZMAN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,611,TRAVEL AND TRANSPORTATION OF PERSONS,612,6995.27,6995.27,ok,segment
SENATOR JOHN BOOZMAN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,611,OTHER CONTRACTUAL SERVICES,612,652.32,652.32,ok,segment
SENATOR JOHN BOOZMAN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,611,ACQUISITION OF ASSETS,612,2104.89,2104.89,ok,segment
SENATOR JOHN BOOZMAN,2026,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,614,PERSONNEL COMP. FULL-TIME PERMANENT,615,1570619.26,1570619.26,ok,segment
SENATOR JOHN BOOZMAN,2026,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,614,RE-EMPLOYED ANNUITANTS,615,4554.0,0.0,no_records,segment
