office,funding_year,account,start_page,label,check_page,expected,actual,status,basis
CAUCUS - INTERNATIONAL NARCOTICS CONTROL,2024,CAUCUS ON INTERNATIONAL NARCOTICS CONTROL,449,OTHER CONTRACTUAL SERVICES,449,459.0,459.0,ok,segment
SENATOR TAMMY BALDWIN,2022,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,450,ACQUISITION OF ASSETS,450,65077.92,65077.92,ok,segment
SENATOR TAMMY BALDWIN,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,452,TRAVEL AND TRANSPORTATION OF PERSONS,453,2474.16,2474.16,ok,segment
SENATOR TAMMY BALDWIN,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,452,OTHER CONTRACTUAL SERVICES,453,292.5,292.5,ok,segment
SENATOR TAMMY BALDWIN,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,452,ACQUISITION OF ASSETS,453,10437.87,10437.87,ok,segment
SENATOR TAMMY BALDWIN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,455,PERSONNEL COMP. FULL-TIME PERMANENT,456,1710277.22,1710277.22,ok,segment
SENATOR TAMMY BALDWIN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,455,PERSONNEL BENEFITS,456,2257.65,0.0,no_records,segment
SENATOR TAMMY BALDWIN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,455,NET PAYROLL EXPENSES,456,1712534.87,1710277.22,fail,block_running_total
SENATOR TAMMY BALDWIN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,455,TRAVEL AND TRANSPORTATION OF PERSONS,463,20106.55,20106.55,ok,segment
SENATOR TAMMY BALDWIN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,455,OTHER CONTRACTUAL SERVICES,463,258.37,258.37,ok,segment
INTERN COMPENSATION - BALDWIN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,464,PERSONNEL COMP. FULL-TIME PERMANENT,464,34315.0,34315.0,ok,segment
INTERN COMPENSATION - BALDWIN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,464,NET PAYROLL EXPENSES,464,34315.0,34315.0,ok,block_running_total
SENATOR JOHN BARRASSO,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,467,PERSONNEL BENEFITS,467,186.0,0.0,no_records,segment
SENATOR JOHN BARRASSO,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,467,NET PAYROLL EXPENSES,467,186.0,0.0,no_records,block_running_total
SENATOR JOHN BARRASSO,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,467,TRAVEL AND TRANSPORTATION OF PERSONS,468,12073.85,12073.85,ok,segment
SENATOR JOHN BARRASSO,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,467,OTHER CONTRACTUAL SERVICES,468,2582.0,2582.0,ok,segment
SENATOR JOHN BARRASSO,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,467,ACQUISITION OF ASSETS,468,2498.47,2498.47,ok,segment
SENATOR JOHN BARRASSO,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,470,PERSONNEL COMP. FULL-TIME PERMANENT,471,1524785.17,1524785.17,ok,segment
SENATOR JOHN BARRASSO,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,470,PERSONNEL BENEFITS,471,3341.67,0.0,no_records,segment
SENATOR JOHN BARRASSO,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,470,NET PAYROLL EXPENSES,471,1528126.84,1524785.17,fail,block_running_total
SENATOR JOHN BARRASSO,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,470,TRAVEL AND TRANSPORTATION OF PERSONS,478,101719.54,101719.54,ok,segment
SENATOR JOHN BARRASSO,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,470,OTHER CONTRACTUAL SERVICES,479,5643.9,5643.9,ok,segment
SENATOR JOHN BARRASSO,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,470,ACQUISITION OF ASSETS,479,18431.7,18431.7,ok,segment
INTERN COMPENSATION - BARRASSO,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,480,PERSONNEL COMP. FULL-TIME PERMANENT,480,14737.09,14737.09,ok,segment
INTERN COMPENSATION - BARRASSO,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,480,NET PAYROLL EXPENSES,480,14737.09,14737.09,ok,block_running_total
SENATOR MICHAEL BENNET,2022,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,481,TRAVEL AND TRANSPORTATION OF PERSONS,482,4855.54,4855.54,ok,segment
SENATOR MICHAEL BENNET,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,484,TRAVEL AND TRANSPORTATION OF PERSONS,488,40983.47,40576.41,fail,segment
SENATOR MICHAEL BENNET,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,484,OTHER CONTRACTUAL SERVICES,488,12085.0,12085.0,ok,segment
SENATOR MICHAEL BENNET,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,484,ACQUISITION OF ASSETS,488,167.87,167.87,ok,segment
SENATOR MICHAEL BENNET,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,490,PERSONNEL COMP. FULL-TIME PERMANENT,491,1778860.07,1778860.07,ok,segment
SENATOR MICHAEL BENNET,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,490,PERSONNEL BENEFITS,491,1626.9,0.0,no_records,segment
SENATOR MICHAEL BENNET,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,490,NET PAYROLL EXPENSES,491,1780486.97,1778860.07,fail,block_running_total
SENATOR MICHAEL BENNET,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,490,TRAVEL AND TRANSPORTATION OF PERSONS,502,90695.33,90695.33,ok,segment
SENATOR MICHAEL BENNET,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,490,OTHER CONTRACTUAL SERVICES,502,4763.0,4763.0,ok,segment
INTERN COMPENSATION - BENNET,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,503,PERSONNEL COMP. FULL-TIME PERMANENT,503,17543.49,17543.49,ok,segment
INTERN COMPENSATION - BENNET,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,503,NET PAYROLL EXPENSES,503,17543.49,17543.49,ok,block_running_total
SENATOR MARSHA BLACKBURN,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,506,TRAVEL AND TRANSPORTATION OF PERSONS,508,9876.57,9876.57,ok,segment
SENATOR MARSHA BLACKBURN,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,506,OTHER CONTRACTUAL SERVICES,508,13971.0,13971.0,ok,segment
SENATOR MARSHA BLACKBURN,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,506,ACQUISITION OF ASSETS,508,1026.23,1026.23,ok,segment
SENATOR MARSHA BLACKBURN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,510,PERSONNEL COMP. FULL-TIME PERMANENT,511,1733195.66,1733195.66,ok,segment
SENATOR MARSHA BLACKBURN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,510,PERSONNEL BENEFITS,511,784.0,0.0,no_records,segment
SENATOR MARSHA BLACKBURN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,510,NET PAYROLL EXPENSES,511,1733979.66,1733195.66,fail,block_running_total
SENATOR MARSHA BLACKBURN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,510,TRAVEL AND TRANSPORTATION OF PERSONS,551,144755.85,144755.85,ok,segment
SENATOR MARSHA BLACKBURN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,510,OTHER CONTRACTUAL SERVICES,553,1525.5,1525.5,ok,segment
SENATOR MARSHA BLACKBURN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,510,ACQUISITION OF ASSETS,553,12070.25,12070.25,ok,segment
INTERN COMPENSATION - BLACKBURN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,554,PERSONNEL COMP. FULL-TIME PERMANENT,554,20777.74,20777.74,ok,segment
INTERN COMPENSATION - BLACKBURN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,554,NET PAYROLL EXPENSES,554,20777.74,20777.74,ok,block_running_total
SENATOR RICHARD BLUMENTHAL,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,557,PERSONNEL BENEFITS,557,924.99,0.0,no_records,segment
SENATOR RICHARD BLUMENTHAL,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,557,NET PAYROLL EXPENSES,557,924.99,0.0,no_records,block_running_total
SENATOR RICHARD BLUMENTHAL,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,557,TRAVEL AND TRANSPORTATION OF PERSONS,558,7445.8,7445.8,ok,segment
SENATOR RICHARD BLUMENTHAL,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,557,ACQUISITION OF ASSETS,559,163734.29,163734.29,ok,segment
SENATOR RICHARD BLUMENTHAL,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,561,PERSONNEL COMP. FULL-TIME PERMANENT,562,1788842.21,1788842.21,ok,segment
SENATOR RICHARD BLUMENTHAL,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,561,PERSONNEL BENEFITS,562,1204.42,0.0,no_records,segment
SENATOR RICHARD BLUMENTHAL,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,561,NET PAYROLL EXPENSES,562,1790046.63,1788842.21,fail,block_running_total
SENATOR RICHARD BLUMENTHAL,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,561,TRAVEL AND TRANSPORTATION OF PERSONS,567,22183.32,22183.32,ok,segment
SENATOR RICHARD BLUMENTHAL,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,561,OTHER CONTRACTUAL SERVICES,567,7095.0,7095.0,ok,segment
SENATOR RICHARD BLUMENTHAL,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,561,ACQUISITION OF ASSETS,567,767.55,767.55,ok,segment
INTERN COMPENSATION - BLUMENTHAL,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,568,PERSONNEL COMP. FULL-TIME PERMANENT,568,7505.67,7505.67,ok,segment
INTERN COMPENSATION - BLUMENTHAL,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,568,NET PAYROLL EXPENSES,568,7505.67,7505.67,ok,block_running_total
SENATOR CORY BOOKER,2022,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,573,ACQUISITION OF ASSETS,573,40213.16,40213.16,ok,segment
SENATOR CORY BOOKER,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,575,PERSONNEL BENEFITS,575,270.5,0.0,no_records,segment
SENATOR CORY BOOKER,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,575,NET PAYROLL EXPENSES,575,270.5,0.0,no_records,block_running_total
SENATOR CORY BOOKER,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,575,TRAVEL AND TRANSPORTATION OF PERSONS,576,17485.07,17485.07,ok,segment
SENATOR CORY BOOKER,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,575,OTHER CONTRACTUAL SERVICES,576,14520.0,14520.0,ok,segment
SENATOR CORY BOOKER,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,575,ACQUISITION OF ASSETS,577,14731.29,14731.29,ok,segment
SENATOR CORY BOOKER,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,579,PERSONNEL COMP. FULL-TIME PERMANENT,580,1863033.09,1863033.09,ok,segment
SENATOR CORY BOOKER,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,579,PERSONNEL BENEFITS,580,5641.75,0.0,no_records,segment
SENATOR CORY BOOKER,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,579,NET PAYROLL EXPENSES,580,1868674.84,1863033.09,fail,block_running_total
SENATOR CORY BOOKER,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,579,TRAVEL AND TRANSPORTATION OF PERSONS,581,4460.03,4460.03,ok,segment
INTERN COMPENSATION - BOOKER,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,582,PERSONNEL COMP. FULL-TIME PERMANENT,582,28999.77,28999.77,ok,segment
INTERN COMPENSATION - BOOKER,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,582,NET PAYROLL EXPENSES,582,28999.77,28999.77,ok,block_running_total
SENATOR JOHN BOOZMAN,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,585,PERSONNEL BENEFITS,585,279.28,0.0,no_records,segment
SENATOR JOHN BOOZMAN,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,585,NET PAYROLL EXPENSES,585,279.28,0.0,no_records,block_running_total
SENATOR JOHN BOOZMAN,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,585,TRAVEL AND TRANSPORTATION OF PERSONS,586,6484.1,4961.44,fail,segment
SENATOR JOHN BOOZMAN,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,585,OTHER CONTRACTUAL SERVICES,586,78.81,78.81,ok,segment
SENATOR JOHN BOOZMAN,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,585,ACQUISITION OF ASSETS,586,12832.08,12832.08,ok,segment
SENATOR JOHN BOOZMAN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,588,PERSONNEL COMP. FULL-TIME PERMANENT,589,1511513.49,1511513.49,ok,segment
SENATOR JOHN BOOZMAN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,588,RE-EMPLOYED ANNUITANTS,589,4554.0,0.0,no_records,segment
SENATOR JOHN BOOZMAN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,588,PERSONNEL BENEFITS,589,1985.95,0.0,no_records,segment
SENATOR JOHN BOOZMAN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,588,NET PAYROLL EXPENSES,589,1518053.44,1511513.49,fail,block_running_total
SENATOR JOHN BOOZMAN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,588,TRAVEL AND TRANSPORTATION OF PERSONS,600,62840.05,62840.05,ok,segment
SENATOR JOHN BOOZMAN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,588,OTHER CONTRACTUAL SERVICES,600,1564.44,1564.44,ok,segment
SENATOR JOHN BOOZMAN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,588,ACQUISITION OF ASSETS,600,17172.23,17172.23,ok,segment
INTERN COMPENSATION - BOOZMAN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,601,PERSONNEL COMP. FULL-TIME PERMANENT,601,2500.03,2500.03,ok,segment
INTERN COMPENSATION - BOOZMAN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,601,NET PAYROLL EXPENSES,601,2500.03,2500.03,ok,block_running_total
SENATOR MIKE BRAUN,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,604,PERSONNEL BENEFITS,604,63.0,0.0,no_records,segment
SENATOR MIKE BRAUN,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,604,NET PAYROLL EXPENSES,604,63.0,0.0,no_records,block_running_total
SENATOR MIKE BRAUN,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,604,TRAVEL AND TRANSPORTATION OF PERSONS,606,11756.3,11756.3,ok,segment
SENATOR MIKE BRAUN,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,604,OTHER CONTRACTUAL SERVICES,607,77.75,77.75,ok,segment
SENATOR MIKE BRAUN,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,604,ACQUISITION OF ASSETS,607,13248.62,13248.62,ok,segment
SENATOR MIKE BRAUN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,609,PERSONNEL COMP. FULL-TIME PERMANENT,610,1815637.39,1815637.39,ok,segment
SENATOR MIKE BRAUN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,609,RE-EMPLOYED ANNUITANTS,610,4557.2,0.0,no_records,segment
SENATOR MIKE BRAUN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,609,PERSONNEL BENEFITS,610,553.55,0.0,no_records,segment
SENATOR MIKE BRAUN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,609,NET PAYROLL EXPENSES,610,1820748.14,1815637.39,fail,block_running_total
SENATOR MIKE BRAUN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,609,TRAVEL AND TRANSPORTATION OF PERSONS,620,57950.2,57950.2,ok,segment
SENATOR MIKE BRAUN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,609,OTHER CONTRACTUAL SERVICES,620,130.0,130.0,ok,segment
INTERN COMPENSATION - BRAUN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,621,PERSONNEL COMP. FULL-TIME PERMANENT,621,15653.83,15653.83,ok,segment
INTERN COMPENSATION - BRAUN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,621,NET PAYROLL EXPENSES,621,15653.83,15653.83,ok,block_running_total
SENATOR KATIE BRITT,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,622,PERSONNEL BENEFITS,622,433.9,0.0,no_records,segment
SENATOR KATIE BRITT,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,622,NET PAYROLL EXPENSES,622,433.9,0.0,no_records,block_running_total
SENATOR KATIE BRITT,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,622,TRAVEL AND TRANSPORTATION OF PERSONS,624,12628.76,12628.76,ok,segment
SENATOR KATIE BRITT,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,622,OTHER CONTRACTUAL SERVICES,624,3535.74,3535.74,ok,segment
SENATOR KATIE BRITT,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,622,ACQUISITION OF ASSETS,625,86199.49,86199.49,ok,segment
SENATOR KATIE BRITT,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,627,PERSONNEL COMP. FULL-TIME PERMANENT,628,1473742.36,1473742.36,ok,segment
SENATOR KATIE BRITT,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,627,PERSONNEL BENEFITS,628,1025.8,0.0,no_records,segment
SENATOR KATIE BRITT,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,627,NET PAYROLL EXPENSES,628,1474768.16,1473742.36,fail,block_running_total
SENATOR KATIE BRITT,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,627,TRAVEL AND TRANSPORTATION OF PERSONS,639,50257.61,50257.61,ok,segment
SENATOR KATIE BRITT,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,627,OTHER CONTRACTUAL SERVICES,639,1890.75,1890.75,ok,segment
SENATOR KATIE BRITT,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,627,ACQUISITION OF ASSETS,639,4807.76,4807.76,ok,segment
SENATOR SHERROD BROWN,2022,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,641,PERSONNEL BENEFITS,641,220.0,0.0,no_records,segment
SENATOR SHERROD BROWN,2022,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,641,NET PAYROLL EXPENSES,641,220.0,0.0,no_records,block_running_total
SENATOR SHERROD BROWN,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,643,PERSONNEL BENEFITS,643,2356.62,0.0,no_records,segment
SENATOR SHERROD BROWN,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,643,NET PAYROLL EXPENSES,643,2356.62,0.0,no_records,block_running_total
SENATOR SHERROD BROWN,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,643,TRAVEL AND TRANSPORTATION OF PERSONS,645,14214.37,14214.37,ok,segment
SENATOR SHERROD BROWN,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,643,OTHER CONTRACTUAL SERVICES,646,671.6,671.6,ok,segment
SENATOR SHERROD BROWN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,648,PERSONNEL COMP. FULL-TIME PERMANENT,650,2064817.8,2064817.8,ok,segment
SENATOR SHERROD BROWN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,648,PERSONNEL BENEFITS,650,2857.37,0.0,no_records,segment
SENATOR SHERROD BROWN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,648,NET PAYROLL EXPENSES,650,2067675.17,2064817.8,fail,block_running_total
SENATOR SHERROD BROWN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,648,TRAVEL AND TRANSPORTATION OF PERSONS,666,51588.15,51588.15,ok,segment
SENATOR SHERROD BROWN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,648,OTHER CONTRACTUAL SERVICES,666,1247.47,1247.47,ok,segment
SENATOR SHERROD BROWN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,648,ACQUISITION OF ASSETS,666,352.7,352.7,ok,segment
INTERN COMPENSATION - BROWN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,667,PERSONNEL COMP. FULL-TIME PERMANENT,667,68633.41,68633.41,ok,segment
INTERN COMPENSATION - BROWN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,667,NET PAYROLL EXPENSES,667,68633.41,68633.41,ok,block_running_total
SENATOR THEODORE BUDD,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,668,PERSONNEL BENEFITS,668,554.05,0.0,no_records,segment
SENATOR THEODORE BUDD,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,668,NET PAYROLL EXPENSES,668,554.05,0.0,no_records,block_running_total
SENATOR THEODORE BUDD,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,668,TRAVEL AND TRANSPORTATION OF PERSONS,671,17711.96,17711.96,ok,segment
SENATOR THEODORE BUDD,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,668,ACQUISITION OF ASSETS,671,35951.96,35951.96,ok,segment
SENATOR THEODORE BUDD,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,673,PERSONNEL COMP. FULL-TIME PERMANENT,674,1754978.22,1754978.22,ok,segment
SENATOR THEODORE BUDD,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,673,PERSONNEL BENEFITS,674,1746.6,0.0,no_records,segment
SENATOR THEODORE BUDD,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,673,NET PAYROLL EXPENSES,674,1756724.82,1754978.22,fail,block_running_total
SENATOR THEODORE BUDD,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,673,TRAVEL AND TRANSPORTATION OF PERSONS,686,56352.77,56352.77,ok,segment
SENATOR THEODORE BUDD,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,673,OTHER CONTRACTUAL SERVICES,686,12627.59,12627.59,ok,segment
SENATOR THEODORE BUDD,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,673,ACQUISITION OF ASSETS,686,889.81,889.81,ok,segment
INTERN COMPENSATION - BUDD,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,687,PERSONNEL COMP. FULL-TIME PERMANENT,687,21357.46,21357.46,ok,segment
INTERN COMPENSATION - BUDD,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,687,NET PAYROLL EXPENSES,687,21357.46,21357.46,ok,block_running_total
SENATOR LAPHONZA BUTLER,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,692,PERSONNEL COMP. FULL-TIME PERMANENT,694,2065892.68,2065892.68,ok,segment
SENATOR LAPHONZA BUTLER,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,692,PERSONNEL BENEFITS,694,12664.13,0.0,no_records,segment
SENATOR LAPHONZA BUTLER,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,692,NET PAYROLL EXPENSES,694,2078556.81,2065892.68,fail,block_running_total
