severity,reason,source_doc,source_pdf,reference_page,office,funding_year,label,expected,detail,exception_key
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3.pdf,133,SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,2025,BANNER NET PAYROLL,56821524.96,status=fail; banner=56821524.96; parsed_body=57357023.47. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|133|SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE|2025|BANNER NET PAYROLL|56821524.96
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3.pdf,133,SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,2025,BANNER ORGANIZATION TOTALS,56821524.96,status=fail; banner=56821524.96; parsed_body=57357023.47. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|133|SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE|2025|BANNER ORGANIZATION TOTALS|56821524.96
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3.pdf,157,SECRETARY OF THE SENATE,2023,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|157|SECRETARY OF THE SENATE|2023|BANNER NET PAYROLL|0.0
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3.pdf,158,SECRETARY OF THE SENATE,2023,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|158|SECRETARY OF THE SENATE|2023|BANNER NET PAYROLL|0.0
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3.pdf,159,SECRETARY OF THE SENATE,2024,BANNER NET PAYROLL,31219.79,status=banner_missing; banner=31219.79; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|159|SECRETARY OF THE SENATE|2024|BANNER NET PAYROLL|31219.79
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3.pdf,159,SECRETARY OF THE SENATE,2024,BANNER ORGANIZATION TOTALS,31219.79,status=fail; banner=31219.79; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|159|SECRETARY OF THE SENATE|2024|BANNER ORGANIZATION TOTALS|31219.79
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3.pdf,160,SECRETARY OF THE SENATE,2024,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|160|SECRETARY OF THE SENATE|2024|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3.pdf,161,SECRETARY OF THE SENATE,2025,BANNER NET PAYROLL,15551305.15,status=fail; banner=15551305.15; parsed_body=15582524.94. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|161|SECRETARY OF THE SENATE|2025|BANNER NET PAYROLL|15551305.15
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3.pdf,161,SECRETARY OF THE SENATE,2025,BANNER ORGANIZATION TOTALS,15551305.15,status=fail; banner=15551305.15; parsed_body=15582524.94. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|161|SECRETARY OF THE SENATE|2025|BANNER ORGANIZATION TOTALS|15551305.15
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3.pdf,167,SECRETARY OF THE SENATE,,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|167|SECRETARY OF THE SENATE||BANNER NET PAYROLL|0.0
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3.pdf,168,PAYMENT TO NEXT OF KIN OF SENATOR,,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|168|PAYMENT TO NEXT OF KIN OF SENATOR||BANNER NET PAYROLL|0.0
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3.pdf,169,APPROPRIATIONS,2021,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|169|APPROPRIATIONS|2021|BANNER NET PAYROLL|0.0
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3.pdf,170,APPROPRIATIONS,2022,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|170|APPROPRIATIONS|2022|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3.pdf,170,APPROPRIATIONS,2022,BANNER ORGANIZATION TOTALS,8916.0,status=fail; banner=8916.0; parsed_body=8342.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|170|APPROPRIATIONS|2022|BANNER ORGANIZATION TOTALS|8916.0
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3.pdf,171,APPROPRIATIONS,2023,BANNER ORGANIZATION TOTALS,156490.86,status=fail; banner=156490.86; parsed_body=139788.5. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|171|APPROPRIATIONS|2023|BANNER ORGANIZATION TOTALS|156490.86
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3.pdf,173,APPROPRIATIONS,2024,BANNER NET PAYROLL,1197.2,status=banner_missing; banner=1197.2; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|173|APPROPRIATIONS|2024|BANNER NET PAYROLL|1197.2
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3.pdf,173,APPROPRIATIONS,2024,BANNER ORGANIZATION TOTALS,32659.68,status=fail; banner=32659.68; parsed_body=1297.2. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|173|APPROPRIATIONS|2024|BANNER ORGANIZATION TOTALS|32659.68
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3.pdf,174,APPROPRIATIONS,2025,BANNER NET PAYROLL,3752.84,status=fail; banner=3752.84; parsed_body=146.25. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|174|APPROPRIATIONS|2025|BANNER NET PAYROLL|3752.84
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3.pdf,174,APPROPRIATIONS,2025,BANNER ORGANIZATION TOTALS,68895.65,status=fail; banner=68895.65; parsed_body=4049.09. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|174|APPROPRIATIONS|2025|BANNER ORGANIZATION TOTALS|68895.65
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3.pdf,178,CHAPLAIN,2023,BANNER ORGANIZATION TOTALS,3915.9,status=fail; banner=3915.9; parsed_body=20.69. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|178|CHAPLAIN|2023|BANNER ORGANIZATION TOTALS|3915.9
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3.pdf,179,CHAPLAIN,2024,BANNER ORGANIZATION TOTALS,1465.05,status=fail; banner=1465.05; parsed_body=16.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|179|CHAPLAIN|2024|BANNER ORGANIZATION TOTALS|1465.05
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3.pdf,180,CHAPLAIN,2025,BANNER ORGANIZATION TOTALS,1724.74,status=fail; banner=1724.74; parsed_body=35.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|180|CHAPLAIN|2025|BANNER ORGANIZATION TOTALS|1724.74
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3.pdf,182,MAJORITY CONFERENCE COMMITTEE (D),2021,BANNER ORGANIZATION TOTALS,374.86,status=fail; banner=374.86; parsed_body=294.87. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|182|MAJORITY CONFERENCE COMMITTEE (D)|2021|BANNER ORGANIZATION TOTALS|374.86
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3.pdf,184,MAJORITY CONFERENCE COMMITTEE (D),2023,BANNER ORGANIZATION TOTALS,2161.28,status=fail; banner=2161.28; parsed_body=163.99. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|184|MAJORITY CONFERENCE COMMITTEE (D)|2023|BANNER ORGANIZATION TOTALS|2161.28
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3.pdf,186,MAJORITY CONFERENCE COMMITTEE (D),2024,BANNER NET PAYROLL,2585.94,status=fail; banner=2585.94; parsed_body=645.57. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|186|MAJORITY CONFERENCE COMMITTEE (D)|2024|BANNER NET PAYROLL|2585.94
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3.pdf,186,MAJORITY CONFERENCE COMMITTEE (D),2024,BANNER ORGANIZATION TOTALS,51063.49,status=fail; banner=51063.49; parsed_body=1448.15. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|186|MAJORITY CONFERENCE COMMITTEE (D)|2024|BANNER ORGANIZATION TOTALS|51063.49
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3.pdf,187,MINORITY CONFERENCE COMMITTEE (D),2025,BANNER NET PAYROLL,11572.98,status=fail; banner=11572.98; parsed_body=48.93. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|187|MINORITY CONFERENCE COMMITTEE (D)|2025|BANNER NET PAYROLL|11572.98
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3.pdf,187,MINORITY CONFERENCE COMMITTEE (D),2025,BANNER ORGANIZATION TOTALS,71962.27,status=fail; banner=71962.27; parsed_body=19369.53. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|187|MINORITY CONFERENCE COMMITTEE (D)|2025|BANNER ORGANIZATION TOTALS|71962.27
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3.pdf,188,MAJORITY POLICY COMMITTEE (D),2021,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|188|MAJORITY POLICY COMMITTEE (D)|2021|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3.pdf,188,MAJORITY POLICY COMMITTEE (D),2021,BANNER ORGANIZATION TOTALS,5862.93,status=fail; banner=5862.93; parsed_body=3117.98. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|188|MAJORITY POLICY COMMITTEE (D)|2021|BANNER ORGANIZATION TOTALS|5862.93
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3.pdf,189,MAJORITY POLICY COMMITTEE (D),2022,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|189|MAJORITY POLICY COMMITTEE (D)|2022|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3.pdf,190,MAJORITY POLICY COMMITTEE (D),2023,BANNER ORGANIZATION TOTALS,23408.0,status=fail; banner=23408.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|190|MAJORITY POLICY COMMITTEE (D)|2023|BANNER ORGANIZATION TOTALS|23408.0
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3.pdf,191,MAJORITY POLICY COMMITTEE (D),2024,BANNER ORGANIZATION TOTALS,3707.58,status=fail; banner=3707.58; parsed_body=1059.38. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|191|MAJORITY POLICY COMMITTEE (D)|2024|BANNER ORGANIZATION TOTALS|3707.58
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3.pdf,192,MINORITY POLICY COMMITTEE (D),2025,BANNER ORGANIZATION TOTALS,5087.54,status=fail; banner=5087.54; parsed_body=300.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|192|MINORITY POLICY COMMITTEE (D)|2025|BANNER ORGANIZATION TOTALS|5087.54
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3.pdf,194,MINORITY LEADER (R),2023,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|194|MINORITY LEADER (R)|2023|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3.pdf,195,MINORITY LEADER (R),2024,BANNER NET PAYROLL,1641.19,status=fail; banner=1641.19; parsed_body=266.46. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|195|MINORITY LEADER (R)|2024|BANNER NET PAYROLL|1641.19
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3.pdf,195,MINORITY LEADER (R),2024,BANNER ORGANIZATION TOTALS,5190.1,status=fail; banner=5190.1; parsed_body=1907.65. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|195|MINORITY LEADER (R)|2024|BANNER ORGANIZATION TOTALS|5190.1
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3.pdf,197,MAJORITY LEADER (R),2025,BANNER NET PAYROLL,15376.48,status=fail; banner=15376.48; parsed_body=438.21. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|197|MAJORITY LEADER (R)|2025|BANNER NET PAYROLL|15376.48
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3.pdf,197,MAJORITY LEADER (R),2025,BANNER ORGANIZATION TOTALS,24166.01,status=fail; banner=24166.01; parsed_body=438.21. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|197|MAJORITY LEADER (R)|2025|BANNER ORGANIZATION TOTALS|24166.01
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3.pdf,199,MINORITY WHIP (R),2024,BANNER ORGANIZATION TOTALS,5025.95,status=fail; banner=5025.95; parsed_body=2451.27. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|199|MINORITY WHIP (R)|2024|BANNER ORGANIZATION TOTALS|5025.95
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3.pdf,200,MAJORITY WHIP (R),2025,BANNER ORGANIZATION TOTALS,5835.46,status=fail; banner=5835.46; parsed_body=1599.22. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|200|MAJORITY WHIP (R)|2025|BANNER ORGANIZATION TOTALS|5835.46
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3.pdf,201,MINORITY CONFERENCE COMMITTEE (R),2021,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|201|MINORITY CONFERENCE COMMITTEE (R)|2021|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3.pdf,202,MINORITY CONFERENCE COMMITTEE (R),2022,BANNER ORGANIZATION TOTALS,9890.84,status=fail; banner=9890.84; parsed_body=3461.15. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|202|MINORITY CONFERENCE COMMITTEE (R)|2022|BANNER ORGANIZATION TOTALS|9890.84
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3.pdf,203,MINORITY CONFERENCE COMMITTEE (R),2023,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|203|MINORITY CONFERENCE COMMITTEE (R)|2023|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3.pdf,204,MINORITY CONFERENCE COMMITTEE (R),2023,BANNER NET PAYROLL,12255.04,status=fail; banner=12255.04; parsed_body=171.7. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|204|MINORITY CONFERENCE COMMITTEE (R)|2023|BANNER NET PAYROLL|12255.04
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3.pdf,204,MINORITY CONFERENCE COMMITTEE (R),2023,BANNER ORGANIZATION TOTALS,18006.74,status=fail; banner=18006.74; parsed_body=12426.74. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|204|MINORITY CONFERENCE COMMITTEE (R)|2023|BANNER ORGANIZATION TOTALS|18006.74
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3.pdf,207,MINORITY CONFERENCE COMMITTEE (R),2024,BANNER ORGANIZATION TOTALS,149.1,status=fail; banner=149.1; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|207|MINORITY CONFERENCE COMMITTEE (R)|2024|BANNER ORGANIZATION TOTALS|149.1
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3.pdf,208,MAJORITY CONFERENCE COMMITTEE (R),2025,BANNER ORGANIZATION TOTALS,6282.03,status=fail; banner=6282.03; parsed_body=2184.87. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|208|MAJORITY CONFERENCE COMMITTEE (R)|2025|BANNER ORGANIZATION TOTALS|6282.03
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3.pdf,209,MINORITY POLICY COMMITTEE (R),2021,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|209|MINORITY POLICY COMMITTEE (R)|2021|BANNER NET PAYROLL|0.0
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3.pdf,210,MINORITY POLICY COMMITTEE (R),2022,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|210|MINORITY POLICY COMMITTEE (R)|2022|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3.pdf,211,MINORITY POLICY COMMITTEE (R),2023,BANNER ORGANIZATION TOTALS,205.95,status=fail; banner=205.95; parsed_body=16.21. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|211|MINORITY POLICY COMMITTEE (R)|2023|BANNER ORGANIZATION TOTALS|205.95
